"V1" "V2" "V3" "V4"
22078 0.9758785 0.4018776 1.25
22079 0.9758785 0.4018776 1.25
22080 0.9758785 0.4018776 1.25
22081 0.9758785 0.4018776 1.25
22082 0.9758785 0.4018776 1.25
22083 0.9758785 0.4018776 1.25
22084 0.9758785 0.4018776 1.25
22085 0.9758785 0.4018776 1.25
22086 0.9758785 0.4018776 1.25
22087 0.9758785 0.4018776 1.25
22088 0.9758785 0.4018776 1.25
22089 0.9758785 0.4018776 1.25
22090 0.9758785 0.4018776 1.25
22091 0.9758785 0.4018776 1.25
22092 0.9758785 0.4018776 1.25
22093 0.9758785 0.4018776 1.25
22094 0.9758785 0.4018776 1.25
22095 0.9758785 0.4018776 1.25
22096 0.9758785 0.4018776 1.25
22097 0.9758785 0.4018776 1.25
22098 0.9758785 0.4018776 1.25
22099 0.9758785 0.4018776 1.25
22100 0.9758785 0.4018776 1.25
22101 0.9758785 0.4018776 1.25
22102 0.9758785 0.4018776 1.25
22103 0.9758785 0.4018776 1.25
22104 0.9758785 0.4018776 1.25
22105 0.9758785 0.4018776 1.25
22106 0.9758785 0.4018776 1.25
22107 0.9758785 0.4018776 1.25
22108 0.9758785 0.4018776 1.25
22109 0.9758785 0.4018776 1.25
22110 0.9758785 0.4018776 1.25
22111 0.9758785 0.4018776 1.25
22112 0.9758785 0.4018776 1.25
22113 0.9758785 0.4018776 1.25
22114 0.9758785 0.4018776 1.25
22115 0.9758785 0.4018776 1.25
22116 0.9758785 0.4018776 1.25
22117 0.9758785 0.4018776 1.25
22118 0.9758785 0.4018776 1.25
22119 0.9758785 0.4018776 1.25
22120 0.9758785 0.4018776 1.25
22121 0.9758785 0.4018776 1.25
22122 0.9758785 0.4018776 1.25
22123 0.9758785 0.4018776 1.25
22124 0.9758785 0.4018776 1.25
22125 0.9758785 0.4018776 1.25
22126 0.9758785 0.4018776 1.25
22127 0.9758785 0.4018776 1.25
22128 0.9758785 0.4018776 1.25
22129 0.9758785 0.4018776 1.25
22130 0.9758785 0.4018776 1.25
22131 0.9758785 0.4018776 1.25
22132 0.9758785 0.4018776 1.25
22133 0.9758785 0.4018776 1.25
22134 0.9758785 0.4018776 1.25
22135 0.9758785 0.4018776 1.25
22136 0.9758785 0.4018776 1.25
22137 0.9758785 0.4018776 1.25
22138 0.9758785 0.4018776 1.25
22139 0.9758785 0.4018776 1.25
22140 0.9758785 0.4018776 1.25
22141 0.9758785 0.4018776 1.25
22142 0.9758785 0.4018776 1.25
22143 0.9758785 0.4018776 1.25
22144 0.9758785 0.4018776 1.25
22145 0.9758785 0.4018776 1.25
22146 0.9758785 0.4018776 1.25
22147 0.9758785 0.4018776 1.25
22148 0.9758785 0.4018776 1.25
22149 0.9758785 0.4018776 1.25
22150 0.9758785 0.4018776 1.25
22151 0.9758785 0.4018776 1.25
22152 0.9758785 0.4018776 1.25
22153 0.9758785 0.4018776 1.25
22154 0.9758785 0.4018776 1.25
22155 0.9758785 0.4018776 1.25
22156 0.9758785 0.4018776 1.25
22157 0.9758785 0.4018776 1.25
22158 0.9758785 0.4018776 1.25
22159 0.9758785 0.4018776 1.25
22160 0.9758785 0.4018776 1.25
22161 0.9758785 0.4018776 1.25
22162 0.9758785 0.4018776 1.25
22163 0.9758785 0.4018776 1.25
22164 0.9758785 0.4018776 1.25
22165 0.9758785 0.4018776 1.25
22166 0.9758785 0.4018776 1.25
22167 0.9758785 0.4018776 1.25
22168 0.9758785 0.4018776 1.25
22169 0.9758785 0.4018776 1.25
22170 0.9758785 0.4018776 1.25
22171 0.9758785 0.4018776 1.25
22172 0.9758785 0.4018776 1.25
22173 0.9758785 0.4018776 1.25
22174 0.9758785 0.4018776 1.25
22175 0.9758785 0.4018776 1.25
22176 0.9758785 0.4018776 1.25
22177 0.9758785 0.4018776 1.25
22178 0.9758785 0.4018776 1.25
22179 0.9758785 0.4018776 1.25
22180 0.9758785 0.4018776 1.25
22181 0.9758785 0.4018776 1.25
22182 0.9758785 0.4018776 1.25
22183 0.9758785 0.4018776 1.25
22184 0.9758785 0.4018776 1.25
22185 0.9758785 0.4018776 1.25
22186 0.9758785 0.4018776 1.25
22187 0.9758785 0.4018776 1.25
22188 0.9758785 0.4018776 1.25
22189 0.9758785 0.4018776 1.25
22190 0.9758785 0.4018776 1.25
22191 0.9758785 0.4018776 1.25
22192 0.9758785 0.4018776 1.25
22193 0.9758785 0.4018776 1.25
22194 0.9758785 0.4018776 1.25
22195 0.9758785 0.4018776 1.25
22196 0.9758785 0.4018776 1.25
22197 0.9758785 0.4018776 1.25
22198 0.9758785 0.4018776 1.25
22199 0.9758785 0.4018776 1.25
22200 0.9758785 0.4018776 1.25
22201 0.9758785 0.4018776 1.25
22202 0.9758785 0.4018776 1.25
22203 0.9758785 0.4018776 1.25
22204 0.9758785 0.4018776 1.25
22205 0.9758785 0.4018776 1.25
22206 0.9758785 0.4018776 1.25
22207 0.9758785 0.4018776 1.25
22208 0.9758785 0.4018776 1.25
22209 0.9758785 0.4018776 1.25
22210 0.9758785 0.4018776 1.25
22211 0.9758785 0.4018776 1.25
22212 0.9758785 0.4018776 1.25
22213 0.9758785 0.4018776 1.25
22214 0.9758785 0.4018776 1.25
22215 0.9758785 0.4018776 1.25
22216 0.9758785 0.4018776 1.25
22217 0.9758785 0.4018776 1.25
22218 0.9758785 0.4018776 1.25
22219 0.9758785 0.4018776 1.25
22220 0.9758785 0.4018776 1.25
22221 0.9758785 0.4018776 1.25
22222 0.9758785 0.4018776 1.25
22223 0.9758785 0.4018776 1.25
22224 0.9758785 0.4018776 1.25
22225 0.9758785 0.4018776 1.25
22226 0.9758785 0.4018776 1.25
22227 0.9758785 0.4018776 1.25
22228 0.9758785 0.4018776 1.25
22229 0.9758785 0.4018776 1.25
22230 0.9758785 0.4018776 1.25
22231 0.9758785 0.4018776 1.25
22232 0.9758785 0.4018776 1.25
22233 0.9758785 0.4018776 1.25
22234 0.9758785 0.4018776 1.25
22235 0.9758785 0.4018776 1.25
22236 0.9758785 0.4018776 1.25
22237 0.9758785 0.4018776 1.25
22238 0.9758785 0.4018776 1.25
22239 0.9758785 0.4018776 1.25
22240 0.9758785 0.4018776 1.25
22241 0.9758785 0.4018776 1.25
22242 0.9758785 0.4018776 1.25
22243 0.9758785 0.4018776 1.25
22244 0.9758785 0.4018776 1.25
22245 0.9758785 0.4018776 1.25
22246 0.9758785 0.4018776 1.25
22247 0.9758785 0.4018776 1.25
22248 0.9758785 0.4018776 1.25
22249 0.9758785 0.4018776 1.25
22250 0.9758785 0.4018776 1.25
22251 0.9758785 0.4018776 1.25
22252 0.9758785 0.4018776 1.25
22253 0.9758785 0.4018776 1.25
22254 0.9758785 0.4018776 1.25
22255 0.9758785 0.4018776 1.25
22256 0.9758785 0.4018776 1.25
22257 0.9758785 0.4018776 1.25
22258 0.9758785 0.4018776 1.25
22259 0.9758785 0.4018776 1.25
22260 0.9758785 0.4018776 1.25
22261 0.9758785 0.4018776 1.25
22262 0.9758785 0.4018776 1.25
22263 0.9758785 0.4018776 1.25
22264 0.9758785 0.4018776 1.25
22265 0.9758785 0.4018776 1
22266 0.9758785 0.4018776 1
22267 0.9758785 0.4018776 1
22268 0.9758785 0.4018776 1
22269 0.9758785 0.4018776 1
22270 0.9758785 0.4018776 1
22271 0.9758785 0.4018776 1
22272 0.9758785 0.4018776 1
22273 0.9758785 0.4018776 1
22274 0.9758785 0.4018776 1
22275 0.9758785 0.4018776 1
22276 0.9758785 0.4018776 1
22277 0.9758785 0.4018776 1
22278 0.9758785 0.4018776 1
22279 0.9758785 0.4018776 1
22280 0.9758785 0.4018776 1
22281 0.9758785 0.4018776 1
22282 0.9758785 0.4018776 1
22283 0.9758785 0.4018776 1
22284 0.9758785 0.4018776 1
22285 0.9758785 0.4018776 1
22286 0.9758785 0.4018776 1
22287 0.9758785 0.4018776 1
22288 0.9758785 0.4018776 1
22289 0.9758785 0.4018776 1
22290 0.9758785 0.4018776 1
22291 0.9758785 0.4018776 1
22292 0.9758785 0.4018776 1
22293 0.9758785 0.4018776 1
22294 0.9758785 0.4018776 1
22295 0.9758785 0.4018776 1
22296 0.9758785 0.4018776 1
22297 0.9758785 0.4018776 1
22298 0.9758785 0.4018776 1
22299 0.9758785 0.4018776 1
22300 0.9758785 0.4018776 1
22301 0.9758785 0.4018776 1
22302 0.9758785 0.4018776 1
22303 0.9758785 0.4018776 1
22304 0.9758785 0.4018776 1
22305 0.9758785 0.4018776 1
22306 0.9758785 0.4018776 1
22307 0.9758785 0.4018776 1
22308 0.9758785 0.4018776 1
22309 0.9758785 0.4018776 1
22310 0.9758785 0.4018776 1
22311 0.9758785 0.4018776 1
22312 0.9758785 0.4018776 1
22313 0.9758785 0.4018776 1
22314 0.9758785 0.4018776 1
22315 0.9758785 0.4018776 1
22316 0.9758785 0.4018776 1
22317 0.9758785 0.4018776 1
22318 0.9758785 0.4018776 1
22319 0.9758785 0.4018776 1
22320 0.9758785 0.4018776 1
22321 0.9758785 0.4018776 1
22322 0.9758785 0.4018776 1
22323 0.9758785 0.4018776 1
22324 0.9758785 0.4018776 1
22325 0.9758785 0.4018776 1
22326 0.9758785 0.4018776 1
22327 0.9908689 0.2985376 1
22328 0.9908689 0.2985376 1
22329 0.9908689 0.2985376 1
22330 0.9908689 0.2985376 1
22331 0.9908689 0.2985376 1
22332 0.9908689 0.2985376 1
22333 0.9908689 0.2985376 1
22334 0.9908689 0.2985376 1
22335 0.9908689 0.2985376 1
22336 0.9908689 0.2985376 1
22337 0.9908689 0.2985376 1
22338 0.9908689 0.2985376 1
22339 0.9908689 0.2985376 1
22340 0.9908689 0.2985376 1
22341 0.9908689 0.2985376 1
22342 0.9908689 0.2985376 1
22343 0.9908689 0.2985376 1
22344 0.9908689 0.2985376 1
22345 0.9908689 0.2985376 1
22346 0.9908689 0.2985376 1
22347 0.9908689 0.2985376 1
22348 0.9908689 0.2985376 1
22349 0.9908689 0.2985376 1
22350 0.9908689 0.2985376 1
22351 0.9908689 0.2985376 1
22352 0.9908689 0.2985376 1
22353 0.9908689 0.2985376 1
22354 0.9908689 0.2985376 1
22355 0.9908689 0.2985376 1
22356 0.9908689 0.2985376 1
22357 0.9908689 0.2985376 1
22358 0.9908689 0.2985376 1
22359 0.9908689 0.2985376 1
22360 0.9908689 0.2985376 1
22361 0.9908689 0.2985376 1
22362 0.9908689 0.2985376 1
22363 0.9908689 0.2985376 1
22364 0.9908689 0.2985376 1
22365 0.9908689 0.2985376 1
22366 0.9908689 0.2985376 1
22367 0.9908689 0.2985376 1
22368 0.9908689 0.2985376 1
22369 0.9908689 0.2985376 1
22370 0.9908689 0.2985376 1
22371 0.9908689 0.2985376 1
22372 0.9908689 0.2985376 1
22373 0.9908689 0.2985376 1
22374 0.9908689 0.2985376 1
22375 0.9908689 0.2985376 1
22376 0.9908689 0.2985376 1
22377 0.9908689 0.2985376 1
22378 0.9908689 0.2985376 1
22379 0.9908689 0.2985376 1
22380 0.9908689 0.2985376 1
22381 0.9908689 0.2985376 1
22382 0.9908689 0.2985376 1
22383 0.9908689 0.2985376 1
22384 0.9908689 0.2985376 1
22385 0.9908689 0.2985376 1
22386 0.9908689 0.2985376 1
22387 0.9908689 0.2985376 1
22388 0.9908689 0.2985376 1
22389 0.9908689 0.2985376 1
22390 0.9908689 0.2985376 1
22391 0.9908689 0.2985376 1
22392 0.9908689 0.2985376 1
22393 0.9908689 0.2985376 1
22394 0.9908689 0.2985376 1
22395 0.9908689 0.2985376 1
22396 0.9908689 0.2985376 1
22397 0.9908689 0.2985376 1
22398 0.9908689 0.2985376 1
22399 0.9908689 0.2985376 1
22400 0.9908689 0.2985376 1
22401 0.9908689 0.2985376 1
22402 0.9908689 0.2985376 1
22403 0.9908689 0.2985376 1
22404 0.9908689 0.2985376 1
22405 0.9908689 0.2985376 1
22406 0.9908689 0.2985376 1
22407 0.9908689 0.2985376 1
22408 0.9908689 0.2985376 1
22409 0.9908689 0.2985376 1
22410 0.9908689 0.2985376 1
22411 0.9908689 0.2985376 1
22412 0.9908689 0.2985376 1
22413 0.9908689 0.2985376 1
22414 0.9908689 0.2985376 1
22415 0.9908689 0.2985376 1
22416 0.9908689 0.2985376 1
22417 0.9908689 0.2985376 1
22418 0.9908689 0.2985376 1
22419 0.9908689 0.2985376 1
22420 0.9908689 0.2985376 1
22421 0.9908689 0.2985376 1
22422 0.9908689 0.2985376 1
22423 0.9908689 0.2985376 1
22424 0.9908689 0.2985376 1
22425 0.9908689 0.2985376 1
22426 0.9908689 0.2985376 1
22427 0.9908689 0.2985376 1
22428 0.9908689 0.2985376 1
22429 0.9908689 0.2985376 1
22430 0.9908689 0.2985376 1
22431 0.9908689 0.2985376 1
22432 0.9908689 0.2985376 1
22433 0.9908689 0.2985376 1
22434 0.9908689 0.2985376 1
22435 0.9908689 0.2985376 1
22436 0.9908689 0.2985376 1
22437 0.9908689 0.2985376 1
22438 0.9908689 0.2985376 1
22439 0.9908689 0.2985376 1
22440 0.9908689 0.2985376 1
22441 0.9908689 0.2985376 1
22442 0.9908689 0.2985376 1
22443 0.9908689 0.2985376 1
22444 0.9908689 0.2985376 1
22445 0.9908689 0.2985376 1
22446 0.9908689 0.2985376 1
22447 0.9908689 0.2985376 1
22448 0.9908689 0.2985376 1
22449 0.9908689 0.2985376 1
22450 0.9908689 0.2985376 1
22451 0.9908689 0.2985376 1
22452 0.9908689 0.2985376 1
22453 0.9908689 0.2985376 1
22454 0.9908689 0.2985376 1
22455 0.9908689 0.2985376 1
22456 0.9908689 0.2985376 1
22457 0.9908689 0.2985376 1
22458 0.9908689 0.2985376 1
22459 0.9908689 0.2985376 1
22460 0.9908689 0.2985376 1
22461 0.9908689 0.2985376 1
22462 0.9908689 0.2985376 1
22463 0.9908689 0.2985376 1
22464 0.9908689 0.2985376 1
22465 0.9908689 0.2985376 1
22466 0.9908689 0.2985376 1
22467 0.9908689 0.2985376 1
22468 0.9908689 0.2985376 1
22469 0.9908689 0.2985376 1
22470 0.9908689 0.2985376 1
22471 0.9908689 0.2985376 1
22472 0.9908689 0.2985376 1
22473 0.9908689 0.2985376 1
22474 0.9908689 0.2985376 1
22475 0.9908689 0.2985376 1
22476 0.9908689 0.2985376 1
22477 0.9908689 0.2985376 1
22478 0.9908689 0.2985376 1
22479 0.9908689 0.2985376 1
22480 0.9908689 0.2985376 1
22481 0.9908689 0.2985376 1
22482 0.9908689 0.2985376 1
22483 0.9908689 0.2985376 1
22484 0.9908689 0.2985376 1
22485 0.9908689 0.2985376 1
22486 0.9908689 0.2985376 1
22487 0.9908689 0.2985376 1
22488 0.9908689 0.2985376 1
22489 0.9908689 0.2985376 1
22490 0.9908689 0.2985376 1
22491 0.9908689 0.2985376 1
22492 0.9908689 0.2985376 1
22493 0.9908689 0.2985376 1
22494 0.9908689 0.2985376 1
22495 0.9908689 0.2985376 1
22496 0.9908689 0.2985376 1
22497 0.9908689 0.2985376 1
22498 0.9908689 0.2985376 1
22499 0.9908689 0.2985376 1
22500 0.9908689 0.2985376 1
22501 0.9908689 0.2985376 1
22502 0.9908689 0.2985376 1
22503 0.9908689 0.2985376 1
22504 0.9908689 0.2985376 1
22505 0.9908689 0.2985376 1
22506 0.9908689 0.2985376 1
22507 0.9908689 0.2985376 1
22508 0.9908689 0.2985376 1
22509 0.9908689 0.2985376 1
22510 0.9908689 0.2985376 1
22511 0.9908689 0.2985376 1
22512 0.9908689 0.2985376 1
22513 0.9908689 0.2985376 1
22514 0.9908689 0.2985376 1
22515 0.9908689 0.2985376 1
22516 0.9908689 0.2985376 1
22517 0.9908689 0.2985376 1
22518 0.9908689 0.2985376 1
22519 0.9908689 0.2985376 1
22520 0.9908689 0.2985376 1
22521 0.9908689 0.2985376 1
22522 0.9908689 0.2985376 1
22523 0.9908689 0.2985376 1
22524 0.9908689 0.2985376 1
22525 0.9908689 0.2985376 1
22526 0.9908689 0.2985376 1
22527 0.9908689 0.2985376 1
22528 0.9908689 0.2985376 1
22529 0.9908689 0.2985376 1
22530 0.9908689 0.2985376 1
22531 0.9908689 0.2985376 1
22532 0.9908689 0.2985376 1
22533 0.9908689 0.2985376 1
22534 0.9908689 0.2985376 1
22535 0.9908689 0.2985376 1
22536 0.9908689 0.2985376 1
22537 0.9908689 0.2985376 1
22538 0.9908689 0.2985376 1
22539 0.9908689 0.2985376 1
22540 0.9908689 0.2985376 1
22541 0.9908689 0.2985376 1
22542 0.9908689 0.2985376 1
22543 0.9908689 0.2985376 1
22544 0.9908689 0.2985376 1
22545 0.9908689 0.2985376 1
22546 0.9908689 0.2985376 1
22547 0.9908689 0.2985376 1
22548 0.9908689 0.2985376 1
22549 0.9908689 0.2985376 1
22550 0.9908689 0.2985376 1
22551 0.9908689 0.2985376 1
22552 0.9908689 0.2985376 1
22553 0.9908689 0.2985376 1
22554 0.9908689 0.2985376 1
22555 0.9908689 0.2985376 1
22556 0.9908689 0.2985376 1
22557 0.9908689 0.2985376 1
22558 0.9908689 0.2985376 1
22559 0.9908689 0.2985376 1
22560 0.9908689 0.2985376 1
22561 0.9908689 0.2985376 1
22562 0.9908689 0.2985376 1
22563 0.9908689 0.2985376 1
22564 0.9908689 0.2985376 1
22565 0.9908689 0.2985376 1
22566 0.9908689 0.2985376 1
22567 0.9908689 0.2985376 1
22568 0.9908689 0.2985376 1
22569 0.9908689 0.2985376 1
22570 0.9908689 0.2985376 1
22571 0.9908689 0.2985376 1
22572 0.9908689 0.2985376 1
22573 0.9908689 0.2985376 1
22574 0.9908689 0.2985376 1
22575 0.9908689 0.2985376 1
22576 0.9908689 0.2985376 1
22577 0.9908689 0.2985376 1
22578 0.9908689 0.2985376 1
22579 0.9908689 0.2985376 1
22580 0.9908689 0.2985376 1
22581 0.9908689 0.2985376 1
22582 0.9908689 0.2985376 1
22583 0.9908689 0.2985376 1
22584 0.9908689 0.2985376 1
22585 0.9908689 0.2985376 1
22586 0.9908689 0.2985376 1
22587 0.9908689 0.2985376 1
22588 0.9908689 0.2985376 1
22589 0.9908689 0.2985376 1
22590 0.9908689 0.2985376 1
22591 0.9908689 0.2985376 1
22592 0.9908689 0.2985376 1
22593 0.9908689 0.2985376 1
22594 0.9908689 0.2985376 1
22595 0.9908689 0.2985376 1
22596 0.9908689 0.2985376 1
22597 0.9908689 0.2985376 1
22598 0.9908689 0.2985376 1
22599 0.9908689 0.2985376 1
22600 0.9908689 0.2985376 1
22601 0.9908689 0.2985376 1
22602 0.9908689 0.2985376 1
22603 0.9908689 0.2985376 1
22604 0.9908689 0.2985376 1
22605 0.9908689 0.2985376 1
22606 0.9908689 0.2985376 1
22607 0.9908689 0.2985376 1
22608 0.9908689 0.2985376 1
22609 0.9908689 0.2985376 1
22610 0.9908689 0.2985376 1
22611 0.9908689 0.2985376 1
22612 0.9908689 0.2985376 1
22613 0.9908689 0.2985376 1
22614 0.9908689 0.2985376 1
22615 0.9908689 0.2985376 1
22616 0.9908689 0.2985376 1
22617 0.9908689 0.2985376 1
22618 0.9908689 0.2985376 1
22619 0.9908689 0.2985376 1
22620 0.9908689 0.2985376 1
22621 0.9908689 0.2985376 1
22622 0.9908689 0.2985376 1
22623 0.9908689 0.2985376 1
22624 0.9908689 0.2985376 1
22625 0.9908689 0.2985376 1
22626 0.9908689 0.2985376 1
22627 0.9908689 0.2985376 1
22628 0.9908689 0.2985376 1
22629 0.9908689 0.2985376 1
22630 0.9908689 0.2985376 1
22631 0.9908689 0.2985376 1
22632 0.9908689 0.2985376 1
22633 0.9908689 0.2985376 1
22634 0.9908689 0.2985376 1
22635 0.9908689 0.2985376 1
22636 0.9908689 0.2985376 1
22637 0.9908689 0.2985376 1
22638 0.9908689 0.2985376 1
22639 0.9908689 0.2985376 1
22640 0.9908689 0.2985376 1
22641 0.9908689 0.2985376 1
22642 0.9908689 0.2985376 1
22643 0.9908689 0.2985376 1
22644 0.9908689 0.2985376 1
22645 0.9908689 0.2985376 1
22646 0.9908689 0.2985376 1
22647 0.9908689 0.2985376 1
22648 0.9908689 0.2985376 1
22649 0.9908689 0.2985376 1
22650 0.9908689 0.2985376 1
22651 0.9908689 0.2985376 1
22652 0.9908689 0.2985376 1
22653 0.9908689 0.2985376 1
22654 0.9908689 0.2985376 1
22655 0.9908689 0.2985376 1
22656 0.9908689 0.2985376 1
22657 0.9908689 0.2985376 1
22658 0.9908689 0.2985376 1
22659 0.9908689 0.2985376 1
22660 0.9908689 0.2985376 1
22661 0.9908689 0.2985376 1
22662 0.9908689 0.2985376 1
22663 0.9908689 0.2985376 1
22664 0.9908689 0.2985376 1
22665 0.9908689 0.2985376 1
22666 0.9908689 0.2985376 1
22667 0.9908689 0.2985376 1
22668 0.9908689 0.2985376 1
22669 0.9908689 0.2985376 1
22670 0.9908689 0.2985376 1
22671 0.9908689 0.2985376 1
22672 0.9908689 0.2985376 1
22673 0.9908689 0.2985376 1
22674 0.9908689 0.2985376 1
22675 0.9908689 0.2985376 1
22676 0.9908689 0.2985376 1
22677 0.9908689 0.2985376 1
22678 0.9908689 0.2985376 1
22679 0.9908689 0.2985376 1
22680 0.9908689 0.2985376 1
22681 0.9908689 0.2985376 1
22682 0.9908689 0.2985376 1
22683 0.9908689 0.2985376 1
22684 0.9908689 0.2985376 1
22685 0.9908689 0.2985376 1
22686 0.9908689 0.2985376 1
22687 0.9908689 0.2985376 1
22688 0.9908689 0.2985376 1
22689 0.9908689 0.2985376 1
22690 0.9908689 0.2985376 1
22691 0.9908689 0.2985376 1
22692 0.9908689 0.2985376 1
22693 0.6882829 0.2066799 1
22694 0.6882829 0.2066799 1
22695 0.6882829 0.2066799 1
22696 0.6882829 0.2066799 1
22697 0.6882829 0.2066799 1
22698 0.6882829 0.2066799 1
22699 0.6882829 0.2066799 1
22700 0.6882829 0.2066799 1
22701 0.6882829 0.2066799 1
22702 0.6882829 0.2066799 1
22703 0.6882829 0.2066799 1
22704 0.6882829 0.2066799 1
22705 0.6882829 0.2066799 1
22706 0.6882829 0.2066799 1
22707 0.6882829 0.2066799 1
22708 0.6882829 0.2066799 1
22709 0.6882829 0.2066799 1
22710 0.6882829 0.2066799 1
22711 0.6882829 0.2066799 1
22712 0.6882829 0.2066799 1
22713 0.6882829 0.2066799 1
22714 0.6882829 0.2066799 1
22715 0.6882829 0.2066799 1
22716 0.6882829 0.2066799 1
22717 0.6882829 0.2066799 1
22718 0.6882829 0.2066799 1
22719 0.6882829 0.2066799 1
22720 0.6882829 0.2066799 1
22721 0.6882829 0.2066799 1
22722 0.6882829 0.2066799 1
22723 0.6882829 0.2066799 1
22724 0.6882829 0.2066799 1
22725 0.6882829 0.2066799 1
22726 0.6882829 0.2066799 1
22727 0.6882829 0.2066799 1
22728 0.6882829 0.2066799 1
22729 0.6882829 0.2066799 1
22730 0.6882829 0.2066799 1
22731 0.6882829 0.2066799 1
22732 0.6882829 0.2066799 1
22733 0.6882829 0.2066799 1
22734 0.6882829 0.2066799 1
22735 0.6882829 0.2066799 1
22736 0.6882829 0.2066799 1
22737 0.6882829 0.2066799 1
22738 0.6882829 0.2066799 1
22739 0.6882829 0.2066799 1
22740 0.6882829 0.2066799 1
22741 0.6882829 0.2066799 1
22742 0.6882829 0.2066799 1
22743 0.6882829 0.2066799 1
22744 0.6882829 0.2066799 1
22745 0.6882829 0.2066799 1
22746 0.6882829 0.2066799 1
22747 0.6882829 0.2066799 1
22748 0.6882829 0.2066799 1
22749 0.6882829 0.2066799 1
22750 0.6882829 0.2066799 1
22751 0.6882829 0.2066799 1
22752 0.6882829 0.2066799 1
22753 0.6882829 0.2066799 1
22754 0.6882829 0.2066799 1
22755 0.6882829 0.2066799 1
22756 0.6882829 0.2066799 1
22757 0.6882829 0.2066799 1
22758 0.6882829 0.2066799 1
22759 0.6882829 0.2066799 1
22760 0.6882829 0.2066799 1
22761 0.6882829 0.2066799 1
22762 0.6882829 0.2066799 1
22763 0.6882829 0.2066799 1
22764 0.6882829 0.2066799 1
22765 0.6882829 0.2066799 1
22766 0.6882829 0.2066799 1
22767 0.6882829 0.2066799 1
22768 0.6882829 0.2066799 1
22769 0.6882829 0.2066799 1
22770 0.6882829 0.2066799 1
22771 0.6882829 0.2066799 1
22772 0.6882829 0.2066799 1
22773 0.6882829 0.2066799 1
22774 0.6882829 0.2066799 1
22775 0.6882829 0.2066799 1
22776 0.6882829 0.2066799 1
22777 0.6882829 0.2066799 1
22778 0.6882829 0.2066799 1
22779 0.6882829 0.2066799 1
22780 0.6882829 0.2066799 1
22781 0.6882829 0.2066799 1
22782 0.6882829 0.2066799 1
22783 0.6882829 0.2066799 1
22784 0.6882829 0.2066799 1
22785 0.6882829 0.2066799 1
22786 0.6882829 0.2066799 1
22787 0.6882829 0.2066799 1
22788 0.6882829 0.2066799 1
22789 0.6882829 0.2066799 1
22790 0.6882829 0.2066799 1
22791 0.6882829 0.2066799 1
22792 0.6882829 0.2066799 1
22793 0.6882829 0.2066799 1
22794 0.6882829 0.2066799 1
22795 0.6882829 0.2066799 1
22796 0.6882829 0.2066799 1
22797 0.6882829 0.2066799 1
22798 0.6882829 0.2066799 1
22799 0.6882829 0.2066799 1
22800 0.6882829 0.2066799 1
22801 0.6882829 0.2066799 1
22802 0.6882829 0.2066799 1
22803 0.6882829 0.2066799 1
22804 0.6882829 0.2066799 1
22805 0.6882829 0.2066799 1
22806 0.6882829 0.2066799 1
22807 0.6882829 0.2066799 1
22808 0.6882829 0.2066799 1
22809 0.6882829 0.2066799 1
22810 0.6882829 0.2066799 1
22811 0.6882829 0.2066799 1
22812 0.6882829 0.2066799 1
22813 0.6882829 0.2066799 1
22814 0.6882829 0.2066799 1
22815 0.6882829 0.2066799 1
22816 0.6882829 0.2066799 1
22817 0.6882829 0.2066799 1
22818 0.6882829 0.2066799 1
22819 0.6882829 0.2066799 1
22820 0.6882829 0.2066799 1
22821 0.6882829 0.2066799 1
22822 0.6882829 0.2066799 1
22823 0.6882829 0.2066799 1
22824 0.6882829 0.2066799 1
22825 0.6882829 0.2066799 1
22826 0.6882829 0.2066799 1
22827 0.6882829 0.2066799 1
22828 0.6882829 0.2066799 1
22829 0.6882829 0.2066799 1
22830 0.6882829 0.2066799 1
22831 0.6882829 0.2066799 1
22832 0.6882829 0.2066799 1
22833 0.6882829 0.2066799 1
22834 0.6882829 0.2066799 1
22835 0.6882829 0.2066799 1
22836 0.6882829 0.2066799 1
22837 0.6882829 0.2066799 1
22838 0.6882829 0.2066799 1
22839 0.6882829 0.2066799 1
22840 0.6882829 0.2066799 1
22841 0.6882829 0.2066799 1
22842 0.6882829 0.2066799 1
22843 0.6882829 0.2066799 1
22844 0.6882829 0.2066799 1
22845 0.6882829 0.2066799 1
22846 0.6882829 0.2066799 1
22847 0.6882829 0.2066799 1
22848 0.6882829 0.2066799 1
22849 0.6882829 0.2066799 1
22850 0.6882829 0.2066799 1
22851 0.6882829 0.2066799 1
22852 0.6882829 0.2066799 1
22853 0.6882829 0.2066799 1
22854 0.6882829 0.2066799 1
22855 0.6882829 0.2066799 1
22856 0.6882829 0.2066799 1
22857 0.6882829 0.2066799 1
22858 0.6882829 0.2066799 1
22859 0.6882829 0.2066799 1
22860 0.6882829 0.2066799 1
22861 0.6882829 0.2066799 1
22862 0.6882829 0.2066799 1
22863 0.6882829 0.2066799 1
22864 0.6882829 0.2066799 1
22865 0.6882829 0.2066799 1
22866 0.6882829 0.2066799 1
22867 0.6882829 0.2066799 1
22868 0.6882829 0.2066799 1
22869 0.6882829 0.2066799 1
22870 0.6882829 0.2066799 1
22871 0.6882829 0.2066799 1
22872 0.6882829 0.2066799 1
22873 0.6882829 0.2066799 1
22874 0.6882829 0.2066799 1
22875 0.6882829 0.2066799 1
22876 0.6882829 0.2066799 1
22877 0.6882829 0.2066799 1
